순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
3673,잘세우는 여선생,2022-01-11,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"성인물(에로),멜로/로맨스",이로운,
3673,잘주는 며느리 잘먹는 아버님,2022-04-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",테이 쟈가,
3673,잘주는 며느리 잘먹는 아버님 무삭제판,2022-06-15,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",테이 쟈가,
3673,잘하는옆집누나,2022-10-04,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",김레이,
3673,잘하는옆집누나-무삭제,2022-11-23,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,성인물(에로),김레이,
3673,잠든 남편 몰래 스릴정사,2022-12-09,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
3673,장난스런 섹스,2022-08-03,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"성인물(에로),드라마",이로운,
3673,장모:딸보다 내가 잘하지?,2022-09-12,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",오가타 킨,
3673,장모님의 빨간 맛,2022-03-25,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",나카노 야요이,
3673,장모님의 사위사냥,2022-07-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,
3673,장모님의 사위사냥 무삭제판,2022-12-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,
3673,장모님의 음탕한 페로몬,2022-10-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",반 타로,
3673,장모와 사위의 뜨거운 사정,2022-09-22,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",오가타 킨,
3673,장모의 소원:한번만 해볼게,2022-12-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
3673,재수생과 착한 하숙집 아줌마,2022-02-18,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,
3673,저의 아내는 불량품입니다,2022-11-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),,
3673,전망 좋은 요트 : 천국으로 가는 요트,2022-11-04,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),김레이,
3673,전설의 여공,,"6,000",0.00%,"58,000",1,11,1,1,한국,한국,,,,다큐멘터리,박지선,
3673,전설의 텍사스 일공주,2022-03-23,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,
3673,절정의 맛,2022-07-08,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,"성인물(에로),드라마",성운아,한석봉
3673,젊은 대물에 중독된 아줌마,2022-10-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),이나바루,
3673,젊은마누라를 겁탈하라,2022-11-03,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)메이크아트,(주)메이크아트,청소년관람불가,"성인물(에로),멜로/로맨스",장권,
3673,젊은유부녀 대물이 좋아,2022-03-24,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",빈센트 갸루,
3673,젖 큰 가정교사와 이대일,2022-04-07,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,영화사 레드카펫,주식회사 루믹스미디어,청소년관람불가,"성인물(에로),멜로/로맨스",김모리,진시아
3673,젖 큰 이웃집 세자매,2022-05-26,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,영화사 레드카펫,주식회사 루믹스미디어,청소년관람불가,성인물(에로),김모리,
3673,젖어버린 계약서,2022-06-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",테이 쟈가,
3673,젖어버린 계약서 무삭제판,2022-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",테이 쟈가,
3673,젖은 새엄마:위아래 전부 개방,2022-11-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",츠지 코지,
3673,젖은 새엄마:한번만 부탁해,2022-02-16,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",누에,
3673,젖은 음란 여선배,2022-09-28,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",사다오카 사다오,
3673,젖은 의사선생,2022-03-15,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,젖은 의사선생 무삭제판,2022-06-15,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,젖은섹남섹녀-무삭제,,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",이정석,
3673,젖은형수 미치루,2022-11-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
3673,제24회 부산독립영화제 스펙트럼부산-나우 1,,"6,000",0.00%,"6,000",1,1,2,2,한국,한국,,,,다큐멘터리,,
3673,조금은 서툰 20대 소라,2022-04-13,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",신승엽,
3673,죽음의 땅,2022-04-01,"6,000",0.00%,"6,000",1,1,1,1,미국,미국,,(주)라온컴퍼니플러스,15세이상관람가,"스릴러,드라마,서부극(웨스턴)",,
3673,죽음의 서약,2022-03-15,"6,000",0.00%,"6,000",1,1,1,1,영국,영국,,(주)라온컴퍼니플러스,15세이상관람가,공포(호러),스콧 제프리,"첼시 그린우드,니콜라 라이트"
3673,죽음의 숲,2022-05-10,"6,000",0.00%,"6,000",1,1,1,1,미국,미국,,(주)라온컴퍼니플러스,12세이상관람가,"서부극(웨스턴),액션",브렛 벤트먼,
3673,중고마켓 : 쎅파 구하기,2022-09-19,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),민정현,
3673,중년 부인의 양기파티,2022-02-14,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,중년 부인의 양기파티 무삭제판,2022-05-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,지아의 황홀한 섹스,2022-11-18,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,성인물(에로),김레이,
3673,질펀 마사지:물 터진 날,2022-08-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",K-타로,
3673,질펀한 마사지 : 물 터졌어,2022-11-28,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",,
3673,질펀한 유부녀들:남자로 만들어줄게,2022-09-22,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",빈센트 갸루,
3673,질펀한 헬스장:섹시 트레이너,2022-01-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",하만,
3673,집사내일체,2022-04-22,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"성인물(에로),드라마",이로운,
3673,짜짜루 빡치다,2022-03-29,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,이돌영화사,이돌영화사,청소년관람불가,"성인물(에로),스릴러",이돌,
3673,차이나는 형수님,2022-04-22,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"성인물(에로),드라마",이로운,
3673,참을 수 없는 형수의 질내음,2022-01-17,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,하루나 하나
3673,창바라기 창문에 반한,,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,창바라기 창문에 반한 무삭제판,2022-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,채담의섹스일타강의-무삭제,2022-06-22,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",김승환,이채담
3673,처음 해본 여자,2022-06-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,처제 : 언니한텐 비밀이야,2022-02-20,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",한대위,
3673,처제 : 언니한텐 비밀이야 무삭제,2022-07-05,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",한대위,
3673,처제와의 비밀정사,2022-04-07,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",최정자,
3673,처제의 섹스과외,2022-01-08,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",한대위,
3673,처제의 섹스과외 무삭제,2022-05-16,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",한대위,
3673,천국의 문 복상사,2022-04-07,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,"성인물(에로),드라마",전성기,
3673,천사의 유혹,2022-05-10,"6,000",0.00%,"6,000",1,1,1,1,미국,미국,,(주)라온컴퍼니플러스,15세이상관람가,스릴러,,
3673,천신당 신음 공주,2022-04-02,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,이야픽쳐스,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),윤수현,
3673,첫 삽입에 이성잃은 거유 아내,2022-12-16,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),카니에,
3673,첫경험 증후군,2022-07-07,"1,000",0.00%,"1,000",1,1,1,1,캐나다,캐나다,,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,초대받은 배달부 2,2022-03-08,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,선셋 시네마,선셋 시네마,청소년관람불가,성인물(에로),이상수,
3673,초대받은 배달부 2 무삭제판,2022-10-18,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,선셋 시네마,선셋 시네마,청소년관람불가,성인물(에로),이상수,
3673,촉촉한 형수 무삭제,2022-05-09,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",한대위,
3673,출장남 여대생 기숙사,2022-10-19,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,영화사 레드카펫,주식회사 루믹스미디어,청소년관람불가,성인물(에로),희수,
3673,치욕 다음 욕정,2022-06-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,치욕 다음 욕정 무삭제판,2022-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,친구 섹스파트너 만들기,2022-07-28,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,록엔터테인먼트(주),록엔터테인먼트(주),청소년관람불가,"성인물(에로),멜로/로맨스",백필규,
3673,친구 아들 돌려먹는 생과부 유부녀,2022-02-18,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,
3673,친구 와이프:굿모닝 섹스,2022-04-09,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사노 B사쿠,
3673,친구부부와 2대2,2022-09-13,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조상훈,
3673,친구아내:욕정의 제수씨,2022-05-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",토미죠 타로,
3673,카렌의 에로소설,2022-01-14,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",야마구치 다이,미후네 카렌
3673,캐디의목적-무삭제,2022-04-02,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",이정석,
3673,캠핑장 변태 여주인,2022-12-22,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,폭풍의 눈,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",한동연,
3673,쾌감 과외 선생님,2022-12-22,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),,
3673,쾌락 : 나를 적신 그놈 무삭제판,2022-01-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,쾌락타임,2022-06-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,쾌락타임 무삭제판,2022-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,쿨한 며느리:자꾸만 선 넘네,2022-08-19,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
3673,크게 만족한 아내 무삭제판,2022-01-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,마키 쿄코
3673,크라이오,2022-09-02,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)콘텐트마인,15세이상관람가,SF,,
3673,크리처 인 더 다크,2022-04-01,"6,000",0.00%,"6,000",1,1,1,1,미국,미국,,(주)라온컴퍼니플러스,12세이상관람가,"공포(호러),드라마",,
3673,큰거 좋아하는 새엄마,2022-08-04,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"성인물(에로),드라마",이로운,
3673,키스하는 츠바사짱- 귀여운 친구아들,2022-11-25,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),니시다 류지,
3673,킬러 하이드,2022-01-06,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)투케이에스픽처스,15세이상관람가,"액션,스릴러",달라스 버지스,켈시 프리빌스키
3673,타부 : 잘못된 관계,2022-02-12,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),멜로/로맨스",한대위,
3673,타부 : 잘못된 관계 무삭제,2022-06-20,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",한대위,
3673,탐나는 친구 아내,2022-10-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,
3673,탐스러운 엉덩이의 처형,2022-12-09,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,성인물(에로),아사기리 키요시,
3673,탐스러운 친구여친 무삭제판,2022-08-26,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",마메자와 마메타로,
3673,탐욕의 직장동료,2022-06-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,탐욕의 직장동료 무삭제판,2022-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,털려버린 아내,2022-06-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,털려버린 아내 무삭제판,2022-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,
3673,트레이너에게 젖어버린 일본 유부녀,2022-11-09,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",히무 롯쿠,
3673,트리 하우스,,"7,000",0.00%,"7,000",1,1,1,2,싱가포르,"싱가포르,베트남",,,,다큐멘터리,,
3673,파이널 싸움의 기술,2022-01-21,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,"액션,드라마",김희성,
3673,판타지 테라피,2022-07-14,"1,000",0.00%,"1,000",1,1,1,1,캐나다,캐나다,,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,팬데믹 오로나 바이러스,2022-07-28,"1,000",0.00%,"1,000",1,1,1,1,캐나다,캐나다,,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,폭유 유부녀 치에의 끈적한 서비스,2022-05-19,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,
3673,푹 적셔주는 질펀한 마사지,2022-10-14,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",지니아스 히자,
3673,풍만한 며느리:뭐든지 OK,2022-11-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
3673,하뉴 아리사의 섹스 라이프,2022-04-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",아베 신야,
3673,하마사키 마오의 잘 주는 여상사,2022-08-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",나가에 타카미,
3673,하숙집 2021 무삭제,2022-04-25,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",최찬호,
3673,하숙집 : 굶주린 늑대들 2,2022-05-27,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",신승엽,
3673,하숙집 : 굶주린 늑대들 2 무삭제,2022-11-10,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),신승엽,
3673,하숙집 : 그녀들의 신음소리 3,2022-08-06,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조필구,
3673,하숙집 : 밥보다 섹스 맛집,2022-05-20,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",신승엽,
3673,하숙집 : 밥보다 섹스 맛집 무삭제,2022-11-28,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",신승엽,
3673,하시모토 레이카의 섹스일기,2022-02-23,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",토미죠 타로,
3673,학점 잘 주는 여교수,2022-04-22,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",최찬호,
3673,한지붕 섹가족,2022-01-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,한지붕 섹가족 무삭제판,2022-05-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,할까말까,2022-01-11,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"성인물(에로),멜로/로맨스",이로운,
3673,핫바디 마리아의 질펀한 사생활,2022-06-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",아베 신야,
3673,핫바디 새엄마:엉덩이가 죽여줘,2022-11-17,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
3673,핫바디 유이의 섹스 라이프,2022-03-14,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",아베 신야,
3673,항거:유관순 이야기,2019-02-27,"5,000",0.00%,"9,291,464,101",1,"1,157,954",1,1,한국,한국,(주)디씨지플러스,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,조민호,"고아성,김새벽,김예은,정하담,류경수,최무성,하성광,류성민,권현진,김경록,김남진,박지원,박찬우,배향,김명,신영주,신하준,신현진,오상무,임한빈,김은희,최미라,장민영,최성윤,김현호,정효정,이성원,김정원,조아라,이수연,김신영,율찬,강시후,김연정,강왕수,고병택,김지성,공정현,권다솜,김영은,이영석,김아송,정소영,나누리,노승범,정교,진호은,윤상돈,채송화,윤예솔,정하담,심태영,이형원,이효린,최일순,임영혜,임유정,임윤진,박한마,임자혜,송용기,하진,오지영"
3673,해협,,"5,000",0.00%,"1,007,000",1,154,1,1,한국,한국,,,,다큐멘터리,오민욱,
3673,헤픈 누나:쿨하게 해볼까,2022-03-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",카오루,
3673,혐들의 은밀 보고서,2022-04-16,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)코빈커뮤니케이션즈,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),윤수현,
3673,형수 시원하게 한번 합시다,2022-06-21,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),키토루네 가와구치,
3673,형수:쿨하게 즐겨봐요,2022-07-04,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",K-타로,
3673,형수는 나의 것,2022-03-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비토,
3673,형수님 나랑도 해줘요,2022-04-16,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),,
3673,형수님의 땀냄새,2022-07-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비토,
3673,형수님의 땀냄새 무삭제판,2022-12-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비토,
3673,형수와 도련님:형이 잠에 들면,2022-01-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
3673,형수의 달아오른 몸,2022-02-04,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",스이세이 아카이,
3673,형수의 벌어진 꽃잎,2022-07-21,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,
3673,형수의 섹스알바,2022-04-10,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,
