순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
2885,교수님의 이중생활,2021-01-26,"71,000",0.00%,"71,000",25,25,20,20,한국,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",윤준세,
2885,나폴리의 황금,,"50,000",0.00%,"4,675,000",25,"2,051",1,4,이탈리아,이탈리아,,,,드라마,비토리오 데 시카,"소피아 로렌,실바나 망가노"
2885,닭싸움꾼,,"156,000",0.00%,"156,000",25,25,1,4,미국,미국,,,,드라마,몬테 헬만,워렌 오츠
2885,더 빅 나이트,,"153,000",0.00%,"153,000",25,25,1,2,스위스,"스위스,프랑스",,,,드라마,프란시스 리우서,
2885,밤이 울고 있다,,"50,000",0.00%,"313,000",25,125,1,2,서독,서독,,,,"멜로/로맨스,드라마",마이클 앤더슨,"로버트 와그너,나탈리 우드"
2885,선물,,"25,000",0.00%,"25,000",25,25,1,1,한국,한국,"(주)제일기획,(주)영화사호필름",,전체관람가,코미디,허진호,"신하균,김준면,김슬기,유수빈"
2885,성의,1986-12-31,"50,000",0.00%,"12,637,644",25,"7,641",1,2,미국,미국,이십세기폭스코리아(주),,연소자관람가,"드라마,사극",헨리 코스터,"리차드 버튼,장 시몬즈,빅토르 머쳐,마이클 레니"
2885,소년이 소년을 만나다,,"240,000",0.00%,"240,000",25,25,1,1,독일,독일,,,,기타,,
2885,시간의 흐름 속으로,,"139,000",0.00%,"1,789,000",25,297,1,6,독일,독일,,,,드라마,빔 벤더스,"루디거 보글러,한스 지슬러"
2885,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,"133,000",0.00%,"720,791,400",25,"92,831",1,9,미국,미국,,"(주)영화사 그램,(재)CBS",12세이상관람가,드라마,마이클 메이슨,"존 코베트,데이빗 앤드류 로이 화이트,쉐인 하퍼,테드 맥긴리"
2885,십계 2편 : 하느님의 이름을 망령되이 일컫지 말라,,"125,000",0.00%,"3,222,500",25,742,1,1,폴란드,폴란드,,,,기타,크지슈토프 키에슬로프스키,
2885,아내의 방:내 방에 들어올래?,2021-02-01,"71,000",0.00%,"71,000",25,25,20,20,한국,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",윤준세,
2885,애인대행,2021-03-26,"76,000",0.00%,"76,000",25,25,20,20,한국,한국,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",윤준세,채승하
2885,액션동자,2022-05-05,"175,000",0.00%,"175,000",25,25,1,1,한국,한국,수리수리마수리,(주)드림팩트엔터테인먼트,전체관람가,액션,최영민,"홍정민,윤성우,최현진,함희수,김서율,배주원,정종훈,한형민,송창수,임태빈,신우준,엄주연,서장현,정지민,박승준,최양재,최혜원,박지우,박지수,최치우,최소율,홍라윤,김연주,강성현,최경원,이중현,맹봉학,김흥래,장지웅,한규남,문호진,박재현,김종연,신경호,이재화,김현아,홍서준,김찬미,최정현,김숙인,정유미,이정진,노은정,최창근,신치영,임희정,박형경,최영록,김효진,주영란,이상협,최건희,공연해,홍미영,유상희,임창재,민경철,윤영호,이준일"
2885,옥스보우 인시던트,,"123,000",0.00%,"2,503,000",25,859,1,3,미국,미국,,,,"범죄,서부극(웨스턴)",윌리엄 A. 웰만,"헨리 폰다,다나 앤드류스,메리 배스 휴즈,앤소니 퀸"
2885,요리스 이벤스 단편 2. 노동자의 삶,,"163,000",0.00%,"163,000",25,25,1,2,기타,기타,,,,다큐멘터리,요리스 이벤스,
2885,요리스 이벤스 단편 3. 민중과 비참,,"158,000",0.00%,"158,000",25,25,1,2,기타,기타,,,,다큐멘터리,요리스 이벤스,
2885,원 웨이 티켓,1978-09-07,"50,000",0.00%,"220,000",25,101,1,1,미국,미국,더 말파소 컴퍼니,,청소년관람불가,액션,클린트 이스트우드,"클린트 이스트우드,손드라 록"
2885,천국과 지옥,,"50,000",0.00%,"1,273,000",25,689,1,4,미국,미국,,,12세관람가,"드라마,전쟁",리차드 플레이셔,"로버트 와그너,테리 무어,브로데릭 크로포드"
2885,카모메 식당,2007-08-02,"171,000",0.00%,"42,221,000",25,"6,450",1,6,일본,일본,,"(주)엔케이컨텐츠,스폰지",전체관람가,드라마,오기가미 나오코,"코바야시 사토미,카타기리 하이리"
2885,캘리포니아,,"175,000",0.00%,"175,000",25,25,1,1,이탈리아,"이탈리아,스페인",,,,서부극(웨스턴),미셸 루포,"줄리아노 젬마,윌리엄 버거,미구엘 보세"
2885,키드 브라더,,"132,000",0.00%,"132,000",25,25,1,3,미국,미국,,,,"코미디,드라마,가족,멜로/로맨스",테드 와일드,"해롤드 로이드,조비너 랄스톤"
2885,하바나 위에서의 삶,,"150,000",0.00%,"150,000",25,25,1,1,캐나다,"캐나다,쿠바",,,,다큐멘터리,,
2885,하우스 오브 아더스,,"25,000",0.00%,"25,000",25,25,1,1,기타,기타,,,,드라마,,
